grid_id|epsg|zoom|x|y|data|geom
eu-grid|3035|3|42|48|"{""poblacion"": {""penc"": 2486, ""ue15"": 5, ""otros"": 251, ""total"": 13840, ""magreb"": 11, ""penc_h"": 1296, ""penc_m"": 1079, ""afil_ss"": 4153, ""america"": 59, ""edad65_"": 2408, ""hombres"": 6683, ""mujeres"": 6994, ""pencinc"": 343, ""pencjub"": 1286, ""pencjyv"": 111, ""pencotr"": 97, ""pencviu"": 426, ""edad0015"": 2201, ""edad1664"": 9008, ""afil_ss_a"": 3284, ""afil_ss_h"": 2180, ""afil_ss_m"": 1850, ""afil_ss_p"": 620, ""espanyoles"": 13390, ""pencinc_mi"": 14348.2000000000, ""pencjub_mi"": 24941.0400000000, ""pencjyv_mi"": 6393.5600000000, ""pencotr_mi"": 2898.3600000000, ""pencviu_mi"": 12048.0100000000}}"|0103000020DB0B00000100000005000000000000009833464100000000E08C3A4100000000983346410000000068A03A41000000005C3D46410000000068A03A41000000005C3D464100000000E08C3A41000000009833464100000000E08C3A41
eu-grid|3035|3|42|49|"{""poblacion"": {""penc"": 3835, ""ue15"": 5, ""otros"": 135, ""total"": 26978, ""magreb"": 65, ""penc_h"": 1982, ""penc_m"": 1783, ""afil_ss"": 9209, ""america"": 36, ""edad65_"": 3218, ""hombres"": 13318, ""mujeres"": 13623, ""pencinc"": 762, ""pencjub"": 1753, ""pencjyv"": 198, ""pencotr"": 157, ""pencviu"": 724, ""edad0015"": 4981, ""edad1664"": 18450, ""afil_ss_a"": 7657, ""afil_ss_h"": 4979, ""afil_ss_m"": 4182, ""afil_ss_p"": 1444, ""espanyoles"": 26569, ""pencinc_mi"": 20493.3300000000, ""pencjub_mi"": 36262.8400000000, ""pencjyv_mi"": 13666.6200000000, ""pencotr_mi"": 5924.0300000000, ""pencviu_mi"": 21329.8300000000}}"|0103000020DB0B0000010000000500000000000000983346410000000068A03A41000000009833464100000000F0B33A41000000005C3D464100000000F0B33A41000000005C3D46410000000068A03A4100000000983346410000000068A03A41
eu-grid|3035|3|42|51|"{""poblacion"": {""penc"": 627, ""ue15"": 0, ""otros"": 116, ""total"": 3945, ""magreb"": 37, ""penc_h"": 310, ""penc_m"": 308, ""afil_ss"": 1266, ""america"": 0, ""edad65_"": 476, ""hombres"": 1998, ""mujeres"": 1947, ""pencinc"": 126, ""pencjub"": 270, ""pencjyv"": 38, ""pencotr"": 25, ""pencviu"": 94, ""edad0015"": 770, ""edad1664"": 2646, ""afil_ss_a"": 893, ""afil_ss_h"": 683, ""afil_ss_m"": 562, ""afil_ss_p"": 130, ""espanyoles"": 3737, ""pencinc_mi"": 5797.6200000000, ""pencjub_mi"": 8986.2400000000, ""pencjyv_mi"": 3967.7900000000, ""pencotr_mi"": 2000.6400000000, ""pencviu_mi"": 5710.5000000000}}"|0103000020DB0B0000010000000500000000000000983346410000000078C73A4100000000983346410000000000DB3A41000000005C3D46410000000000DB3A41000000005C3D46410000000078C73A4100000000983346410000000078C73A41
eu-grid|3035|3|42|52|"{""poblacion"": {""penc"": 310, ""ue15"": 14, ""otros"": 42, ""total"": 3107, ""magreb"": 0, ""penc_h"": 157, ""penc_m"": 111, ""afil_ss"": 1102, ""america"": 11, ""edad65_"": 197, ""hombres"": 1538, ""mujeres"": 1569, ""pencinc"": 95, ""pencjub"": 106, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 35, ""edad0015"": 660, ""edad1664"": 2160, ""afil_ss_a"": 875, ""afil_ss_h"": 613, ""afil_ss_m"": 489, ""afil_ss_p"": 141, ""espanyoles"": 3016, ""pencinc_mi"": 5106.4100000000, ""pencjub_mi"": 6690.4300000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 3131.5000000000}}"|0103000020DB0B0000010000000500000000000000983346410000000000DB3A4100000000983346410000000088EE3A41000000005C3D46410000000088EE3A41000000005C3D46410000000000DB3A4100000000983346410000000000DB3A41
eu-grid|3035|3|42|53|"{""poblacion"": {""penc"": 490, ""ue15"": 0, ""otros"": 45, ""total"": 2625, ""magreb"": 0, ""penc_h"": 256, ""penc_m"": 198, ""afil_ss"": 776, ""america"": 0, ""edad65_"": 478, ""hombres"": 1316, ""mujeres"": 1287, ""pencinc"": 58, ""pencjub"": 236, ""pencjyv"": 11, ""pencotr"": 0, ""pencviu"": 69, ""edad0015"": 423, ""edad1664"": 1696, ""afil_ss_a"": 536, ""afil_ss_h"": 446, ""afil_ss_m"": 325, ""afil_ss_p"": 160, ""espanyoles"": 2540, ""pencinc_mi"": 3912.2300000000, ""pencjub_mi"": 9341.0900000000, ""pencjyv_mi"": 662.0500000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 3172.5000000000}}"|0103000020DB0B0000010000000500000000000000983346410000000088EE3A4100000000983346410000000010023B41000000005C3D46410000000010023B41000000005C3D46410000000088EE3A4100000000983346410000000088EE3A41
eu-grid|3035|3|42|54|"{""poblacion"": {""penc"": 433, ""ue15"": 6, ""otros"": 23, ""total"": 2198, ""magreb"": 17, ""penc_h"": 214, ""penc_m"": 177, ""afil_ss"": 564, ""america"": 0, ""edad65_"": 373, ""hombres"": 1044, ""mujeres"": 1035, ""pencinc"": 85, ""pencjub"": 196, ""pencjyv"": 5, ""pencotr"": 11, ""pencviu"": 85, ""edad0015"": 268, ""edad1664"": 1455, ""afil_ss_a"": 426, ""afil_ss_h"": 307, ""afil_ss_m"": 226, ""afil_ss_p"": 84, ""espanyoles"": 2123, ""pencinc_mi"": 4288.6500000000, ""pencjub_mi"": 6025.3000000000, ""pencjyv_mi"": 913.9800000000, ""pencotr_mi"": 193.8000000000, ""pencviu_mi"": 2538.0000000000}}"|0103000020DB0B0000010000000500000000000000983346410000000010023B4100000000983346410000000098153B41000000005C3D46410000000098153B41000000005C3D46410000000010023B4100000000983346410000000010023B41
eu-grid|3035|3|43|47|"{""poblacion"": {""penc"": 189, ""ue15"": 17, ""otros"": 14, ""total"": 1716, ""magreb"": 0, ""penc_h"": 76, ""penc_m"": 56, ""afil_ss"": 338, ""america"": 0, ""edad65_"": 159, ""hombres"": 894, ""mujeres"": 785, ""pencinc"": 33, ""pencjub"": 65, ""pencjyv"": 0, ""pencotr"": 7, ""pencviu"": 12, ""edad0015"": 303, ""edad1664"": 1188, ""afil_ss_a"": 189, ""afil_ss_h"": 182, ""afil_ss_m"": 132, ""afil_ss_p"": 53, ""espanyoles"": 1658, ""pencinc_mi"": 2402.5400000000, ""pencjub_mi"": 5243.8700000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 417.0500000000, ""pencviu_mi"": 1269.0000000000}}"|0103000020DB0B00000100000005000000000000005C3D46410000000058793A41000000005C3D464100000000E08C3A41000000002047464100000000E08C3A4100000000204746410000000058793A41000000005C3D46410000000058793A41
eu-grid|3035|3|43|48|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 0, ""total"": 20, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 5, ""america"": 0, ""edad65_"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 0, ""edad1664"": 9, ""afil_ss_a"": 0, ""afil_ss_h"": 0, ""afil_ss_m"": 0, ""afil_ss_p"": 0, ""espanyoles"": 19, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000005C3D464100000000E08C3A41000000005C3D46410000000068A03A4100000000204746410000000068A03A41000000002047464100000000E08C3A41000000005C3D464100000000E08C3A41
eu-grid|3035|3|43|49|"{""poblacion"": {""penc"": 5, ""ue15"": 0, ""otros"": 0, ""total"": 27, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 11, ""america"": 0, ""hombres"": 12, ""mujeres"": 15, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad1664"": 17, ""espanyoles"": 27, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000005C3D46410000000068A03A41000000005C3D464100000000F0B33A41000000002047464100000000F0B33A4100000000204746410000000068A03A41000000005C3D46410000000068A03A41
eu-grid|3035|3|43|50|"{""poblacion"": {""penc"": 2280, ""ue15"": 0, ""otros"": 572, ""total"": 12674, ""magreb"": 103, ""penc_h"": 1120, ""penc_m"": 1145, ""afil_ss"": 4950, ""america"": 19, ""edad65_"": 1763, ""hombres"": 6332, ""mujeres"": 6324, ""pencinc"": 542, ""pencjub"": 1076, ""pencjyv"": 139, ""pencotr"": 94, ""pencviu"": 297, ""edad0015"": 2270, ""edad1664"": 8526, ""afil_ss_a"": 4261, ""afil_ss_h"": 2570, ""afil_ss_m"": 2359, ""afil_ss_p"": 604, ""espanyoles"": 11891, ""pencinc_mi"": 13518.9400000000, ""pencjub_mi"": 16100.7800000000, ""pencjyv_mi"": 8616.3500000000, ""pencotr_mi"": 4054.1200000000, ""pencviu_mi"": 10061.6300000000}}"|0103000020DB0B00000100000005000000000000005C3D464100000000F0B33A41000000005C3D46410000000078C73A4100000000204746410000000078C73A41000000002047464100000000F0B33A41000000005C3D464100000000F0B33A41
eu-grid|3035|3|43|51|"{""poblacion"": {""penc"": 1446, ""ue15"": 0, ""otros"": 218, ""total"": 7715, ""magreb"": 23, ""penc_h"": 710, ""penc_m"": 698, ""afil_ss"": 2962, ""america"": 0, ""edad65_"": 1072, ""hombres"": 3876, ""mujeres"": 3823, ""pencinc"": 351, ""pencjub"": 657, ""pencjyv"": 121, ""pencotr"": 52, ""pencviu"": 181, ""edad0015"": 1386, ""edad1664"": 5150, ""afil_ss_a"": 2446, ""afil_ss_h"": 1441, ""afil_ss_m"": 1504, ""afil_ss_p"": 401, ""espanyoles"": 7434, ""pencinc_mi"": 9406.4800000000, ""pencjub_mi"": 10562.2400000000, ""pencjyv_mi"": 8061.2500000000, ""pencotr_mi"": 1927.5500000000, ""pencviu_mi"": 7584.1500000000}}"|0103000020DB0B00000100000005000000000000005C3D46410000000078C73A41000000005C3D46410000000000DB3A4100000000204746410000000000DB3A4100000000204746410000000078C73A41000000005C3D46410000000078C73A41
eu-grid|3035|3|44|47|"{""poblacion"": {""penc"": 35, ""ue15"": 0, ""otros"": 8, ""total"": 958, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 237, ""america"": 0, ""edad65_"": 10, ""hombres"": 472, ""mujeres"": 381, ""pencinc"": 0, ""pencjub"": 5, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 16, ""edad1664"": 679, ""afil_ss_a"": 69, ""afil_ss_h"": 52, ""afil_ss_m"": 38, ""afil_ss_p"": 11, ""espanyoles"": 920, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 1151.6900000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000204746410000000058793A41000000002047464100000000E08C3A4100000000E450464100000000E08C3A4100000000E45046410000000058793A4100000000204746410000000058793A41
eu-grid|3035|3|44|48|"{""poblacion"": {""penc"": 134, ""ue15"": 33, ""otros"": 13, ""total"": 1314, ""magreb"": 5, ""penc_h"": 29, ""penc_m"": 11, ""afil_ss"": 366, ""america"": 0, ""edad65_"": 51, ""hombres"": 613, ""mujeres"": 529, ""pencinc"": 0, ""pencjub"": 41, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 78, ""edad1664"": 922, ""afil_ss_a"": 124, ""afil_ss_h"": 84, ""afil_ss_m"": 70, ""afil_ss_p"": 28, ""espanyoles"": 1199, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 4263.6400000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000002047464100000000E08C3A4100000000204746410000000068A03A4100000000E45046410000000068A03A4100000000E450464100000000E08C3A41000000002047464100000000E08C3A41
eu-grid|3035|3|44|49|"{""poblacion"": {""penc"": 12, ""ue15"": 0, ""otros"": 5, ""total"": 201, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 60, ""america"": 0, ""edad65_"": 7, ""hombres"": 84, ""mujeres"": 76, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 6, ""edad1664"": 139, ""afil_ss_a"": 18, ""afil_ss_h"": 17, ""afil_ss_m"": 15, ""afil_ss_p"": 6, ""espanyoles"": 184, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000204746410000000068A03A41000000002047464100000000F0B33A4100000000E450464100000000F0B33A4100000000E45046410000000068A03A4100000000204746410000000068A03A41
eu-grid|3035|3|44|50|"{""poblacion"": {""penc"": 5, ""ue15"": 0, ""otros"": 0, ""total"": 230, ""magreb"": 5, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 80, ""america"": 0, ""edad65_"": 0, ""hombres"": 98, ""mujeres"": 95, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 5, ""edad1664"": 165, ""afil_ss_a"": 10, ""afil_ss_h"": 23, ""afil_ss_m"": 20, ""afil_ss_p"": 0, ""espanyoles"": 204, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B00000100000005000000000000002047464100000000F0B33A4100000000204746410000000078C73A4100000000E45046410000000078C73A4100000000E450464100000000F0B33A41000000002047464100000000F0B33A41
eu-grid|3035|3|44|51|"{""poblacion"": {""penc"": 1516, ""ue15"": 0, ""otros"": 388, ""total"": 7292, ""magreb"": 21, ""penc_h"": 761, ""penc_m"": 755, ""afil_ss"": 2563, ""america"": 0, ""edad65_"": 1258, ""hombres"": 3693, ""mujeres"": 3585, ""pencinc"": 280, ""pencjub"": 736, ""pencjyv"": 182, ""pencotr"": 91, ""pencviu"": 177, ""edad0015"": 1271, ""edad1664"": 4738, ""afil_ss_a"": 2143, ""afil_ss_h"": 1347, ""afil_ss_m"": 1198, ""afil_ss_p"": 336, ""espanyoles"": 6855, ""pencinc_mi"": 6934.1400000000, ""pencjub_mi"": 8142.7400000000, ""pencjyv_mi"": 7510.7100000000, ""pencotr_mi"": 3454.2600000000, ""pencviu_mi"": 4441.5000000000}}"|0103000020DB0B0000010000000500000000000000204746410000000078C73A4100000000204746410000000000DB3A4100000000E45046410000000000DB3A4100000000E45046410000000078C73A4100000000204746410000000078C73A41
eu-grid|3035|3|44|52|"{""poblacion"": {""penc"": 531, ""ue15"": 0, ""otros"": 259, ""total"": 3712, ""magreb"": 0, ""penc_h"": 265, ""penc_m"": 245, ""afil_ss"": 1386, ""america"": 0, ""edad65_"": 379, ""hombres"": 1901, ""mujeres"": 1776, ""pencinc"": 129, ""pencjub"": 219, ""pencjyv"": 25, ""pencotr"": 30, ""pencviu"": 57, ""edad0015"": 691, ""edad1664"": 2591, ""afil_ss_a"": 1080, ""afil_ss_h"": 725, ""afil_ss_m"": 636, ""afil_ss_p"": 192, ""espanyoles"": 3431, ""pencinc_mi"": 4455.2500000000, ""pencjub_mi"": 4949.3700000000, ""pencjyv_mi"": 1529.0300000000, ""pencotr_mi"": 743.6400000000, ""pencviu_mi"": 1862.5000000000}}"|0103000020DB0B0000010000000500000000000000204746410000000000DB3A4100000000204746410000000088EE3A4100000000E45046410000000088EE3A4100000000E45046410000000000DB3A4100000000204746410000000000DB3A41
eu-grid|3035|3|45|47|"{""poblacion"": {""penc"": 23, ""ue15"": 0, ""otros"": 29, ""total"": 519, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 142, ""america"": 0, ""edad65_"": 10, ""hombres"": 244, ""mujeres"": 206, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 35, ""edad1664"": 364, ""afil_ss_a"": 21, ""afil_ss_h"": 57, ""afil_ss_m"": 43, ""afil_ss_p"": 11, ""espanyoles"": 456, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000E45046410000000058793A4100000000E450464100000000E08C3A4100000000A85A464100000000E08C3A4100000000A85A46410000000058793A4100000000E45046410000000058793A41
eu-grid|3035|3|45|48|"{""poblacion"": {""penc"": 54, ""ue15"": 0, ""otros"": 13, ""total"": 474, ""magreb"": 0, ""penc_h"": 19, ""penc_m"": 13, ""afil_ss"": 98, ""america"": 0, ""edad65_"": 38, ""hombres"": 211, ""mujeres"": 196, ""pencinc"": 0, ""pencjub"": 15, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 55, ""edad1664"": 319, ""afil_ss_a"": 21, ""afil_ss_h"": 31, ""afil_ss_m"": 20, ""afil_ss_p"": 6, ""espanyoles"": 437, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 1321.8400000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000E450464100000000E08C3A4100000000E45046410000000068A03A4100000000A85A46410000000068A03A4100000000A85A464100000000E08C3A4100000000E450464100000000E08C3A41
eu-grid|3035|3|45|49|"{""poblacion"": {""penc"": 0, ""penc_h"": 0, ""penc_m"": 0, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000E45046410000000068A03A4100000000E450464100000000F0B33A4100000000A85A464100000000F0B33A4100000000A85A46410000000068A03A4100000000E45046410000000068A03A41
eu-grid|3035|3|45|51|"{""poblacion"": {""penc"": 52, ""ue15"": 0, ""otros"": 0, ""total"": 251, ""magreb"": 5, ""penc_h"": 17, ""penc_m"": 19, ""afil_ss"": 82, ""america"": 0, ""edad65_"": 45, ""hombres"": 125, ""mujeres"": 117, ""pencinc"": 0, ""pencjub"": 20, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 38, ""edad1664"": 163, ""afil_ss_a"": 13, ""afil_ss_h"": 42, ""afil_ss_m"": 31, ""afil_ss_p"": 0, ""espanyoles"": 240, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 1220.1000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000E45046410000000078C73A4100000000E45046410000000000DB3A4100000000A85A46410000000000DB3A4100000000A85A46410000000078C73A4100000000E45046410000000078C73A41
eu-grid|3035|3|46|46|"{""poblacion"": {""penc"": 17, ""ue15"": 0, ""otros"": 0, ""total"": 269, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 109, ""america"": 0, ""edad65_"": 17, ""hombres"": 148, ""mujeres"": 121, ""pencinc"": 0, ""pencjub"": 7, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 57, ""edad1664"": 190, ""afil_ss_a"": 64, ""afil_ss_h"": 63, ""afil_ss_m"": 46, ""afil_ss_p"": 29, ""espanyoles"": 265, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 634.5000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A464100000000D0653A4100000000A85A46410000000058793A41000000006C6446410000000058793A41000000006C64464100000000D0653A4100000000A85A464100000000D0653A41
eu-grid|3035|3|46|47|"{""poblacion"": {""penc"": 30, ""ue15"": 0, ""otros"": 7, ""total"": 369, ""magreb"": 0, ""penc_h"": 6, ""penc_m"": 0, ""afil_ss"": 83, ""america"": 0, ""edad65_"": 28, ""hombres"": 149, ""mujeres"": 131, ""pencinc"": 0, ""pencjub"": 6, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 30, ""edad1664"": 238, ""afil_ss_a"": 27, ""afil_ss_h"": 16, ""afil_ss_m"": 11, ""afil_ss_p"": 5, ""espanyoles"": 344, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 503.9000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A46410000000058793A4100000000A85A464100000000E08C3A41000000006C64464100000000E08C3A41000000006C6446410000000058793A4100000000A85A46410000000058793A41
eu-grid|3035|3|46|48|"{""poblacion"": {""penc"": 0, ""ue15"": 0, ""otros"": 6, ""total"": 118, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 17, ""america"": 0, ""edad65_"": 0, ""hombres"": 44, ""mujeres"": 43, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 6, ""edad1664"": 75, ""afil_ss_a"": 0, ""afil_ss_h"": 7, ""afil_ss_m"": 5, ""afil_ss_p"": 0, ""espanyoles"": 103, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A464100000000E08C3A4100000000A85A46410000000068A03A41000000006C6446410000000068A03A41000000006C64464100000000E08C3A4100000000A85A464100000000E08C3A41
eu-grid|3035|3|46|49|"{""poblacion"": {""penc"": 15, ""ue15"": 0, ""otros"": 0, ""total"": 254, ""magreb"": 0, ""penc_h"": 0, ""penc_m"": 0, ""afil_ss"": 77, ""america"": 0, ""edad65_"": 11, ""hombres"": 128, ""mujeres"": 120, ""pencinc"": 0, ""pencjub"": 0, ""pencjyv"": 0, ""pencotr"": 0, ""pencviu"": 0, ""edad0015"": 18, ""edad1664"": 179, ""afil_ss_a"": 16, ""afil_ss_h"": 11, ""afil_ss_m"": 14, ""afil_ss_p"": 6, ""espanyoles"": 246, ""pencinc_mi"": 0.0000000000, ""pencjub_mi"": 0.0000000000, ""pencjyv_mi"": 0.0000000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 0.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A46410000000068A03A4100000000A85A464100000000F0B33A41000000006C64464100000000F0B33A41000000006C6446410000000068A03A4100000000A85A46410000000068A03A41
eu-grid|3035|3|46|51|"{""poblacion"": {""penc"": 2000, ""ue15"": 0, ""otros"": 108, ""total"": 9658, ""magreb"": 15, ""penc_h"": 952, ""penc_m"": 1028, ""afil_ss"": 3772, ""america"": 0, ""edad65_"": 1506, ""hombres"": 4751, ""mujeres"": 4867, ""pencinc"": 462, ""pencjub"": 893, ""pencjyv"": 132, ""pencotr"": 92, ""pencviu"": 244, ""edad0015"": 1602, ""edad1664"": 6476, ""afil_ss_a"": 3093, ""afil_ss_h"": 1905, ""afil_ss_m"": 1831, ""afil_ss_p"": 461, ""espanyoles"": 9478, ""pencinc_mi"": 14629.5900000000, ""pencjub_mi"": 18048.6500000000, ""pencjyv_mi"": 10199.5400000000, ""pencotr_mi"": 3959.6600000000, ""pencviu_mi"": 10945.9700000000}}"|0103000020DB0B0000010000000500000000000000A85A46410000000078C73A4100000000A85A46410000000000DB3A41000000006C6446410000000000DB3A41000000006C6446410000000078C73A4100000000A85A46410000000078C73A41
eu-grid|3035|3|46|52|"{""poblacion"": {""penc"": 842, ""ue15"": 0, ""otros"": 40, ""total"": 3436, ""magreb"": 0, ""penc_h"": 421, ""penc_m"": 390, ""afil_ss"": 891, ""america"": 0, ""edad65_"": 709, ""hombres"": 1713, ""mujeres"": 1698, ""pencinc"": 135, ""pencjub"": 331, ""pencjyv"": 6, ""pencotr"": 19, ""pencviu"": 187, ""edad0015"": 483, ""edad1664"": 2186, ""afil_ss_a"": 503, ""afil_ss_h"": 480, ""afil_ss_m"": 373, ""afil_ss_p"": 74, ""espanyoles"": 3378, ""pencinc_mi"": 8016.4500000000, ""pencjub_mi"": 18698.4200000000, ""pencjyv_mi"": 802.2900000000, ""pencotr_mi"": 676.1000000000, ""pencviu_mi"": 11471.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A46410000000000DB3A4100000000A85A46410000000088EE3A41000000006C6446410000000088EE3A41000000006C6446410000000000DB3A4100000000A85A46410000000000DB3A41
eu-grid|3035|3|46|56|"{""poblacion"": {""penc"": 401, ""ue15"": 0, ""otros"": 11, ""total"": 2067, ""magreb"": 0, ""penc_h"": 200, ""penc_m"": 191, ""afil_ss"": 637, ""america"": 0, ""edad65_"": 390, ""hombres"": 1021, ""mujeres"": 1046, ""pencinc"": 44, ""pencjub"": 182, ""pencjyv"": 7, ""pencotr"": 0, ""pencviu"": 106, ""edad0015"": 276, ""edad1664"": 1366, ""afil_ss_a"": 497, ""afil_ss_h"": 365, ""afil_ss_m"": 254, ""afil_ss_p"": 81, ""espanyoles"": 2034, ""pencinc_mi"": 2227.3200000000, ""pencjub_mi"": 6007.6700000000, ""pencjyv_mi"": 653.5300000000, ""pencotr_mi"": 0.0000000000, ""pencviu_mi"": 3807.0000000000}}"|0103000020DB0B0000010000000500000000000000A85A46410000000020293B4100000000A85A464100000000A83C3B41000000006C64464100000000A83C3B41000000006C6446410000000020293B4100000000A85A46410000000020293B41
eu-grid|3035|3|46|62|"{""poblacion"": {""penc"": 580, ""ue15"": 0, ""otros"": 21, ""total"": 2460, ""magreb"": 0, ""penc_h"": 308, ""penc_m"": 265, ""afil_ss"": 862, ""america"": 0, ""edad65_"": 547, ""hombres"": 1226, ""mujeres"": 1234, ""pencinc"": 71, ""pencjub"": 304, ""pencjyv"": 22, ""pencotr"": 10, ""pencviu"": 111, ""edad0015"": 321, ""edad1664"": 1573, ""afil_ss_a"": 621, ""afil_ss_h"": 469, ""afil_ss_m"": 387, ""afil_ss_p"": 130, ""espanyoles"": 2419, ""pencinc_mi"": 5241.7000000000, ""pencjub_mi"": 9004.7200000000, ""pencjyv_mi"": 1464.7000000000, ""pencotr_mi"": 1257.0500000000, ""pencviu_mi"": 5710.5000000000}}"|0103000020DB0B0000010000000500000000000000A85A464100000000509E3B4100000000A85A464100000000D8B13B41000000006C64464100000000D8B13B41000000006C64464100000000509E3B4100000000A85A464100000000509E3B41
